Year,HeadacheType,Country,StateProvince,AgeRangeLower,AgeRangeUpper,Ethnicity,Gender,Race,AffectedCount,AffectedMarginOfError,SoughtHelpCount,Source
2014,Severe Headache/Migraine,United States,N/A,21,21,Not Hispanic/Spanish origin,Male,Multiple race,15,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,21,21,Not Hispanic/Spanish origin,Male,Race group not releasable (See file layout),1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,21,21,Not Hispanic/Spanish origin,Male,White only,122,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,21,21,Other Spanish,Female,White only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,21,21,Other Spanish,Male,White only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,21,21,Puerto Rico,Female,AIAN only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,21,21,Puerto Rico,Female,Race group not releasable (See file layout),1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,21,21,Puerto Rico,Female,White only,2,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,21,21,Puerto Rico,Male,White only,5,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Central or South American,Female,White only,8,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Central or South American,Male,Asian only,2,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Central or South American,Male,White only,6,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Cuban/Cuban American,Female,Multiple race,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Cuban/Cuban American,Female,White only,2,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Cuban/Cuban American,Male,White only,2,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Dominican (Republic),Male,White only,2,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Mexican,Female,Asian only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Mexican,Female,White only,12,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Mexican,Male,White only,13,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Mexican-American,Female,Multiple race,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Mexican-American,Female,White only,13,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Mexican-American,Male,White only,12,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Multiple Hispanic,Male,White only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Not Hispanic/Spanish origin,Female,AIAN only,2,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Not Hispanic/Spanish origin,Female,Asian only,17,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Not Hispanic/Spanish origin,Female,Black/African American only,40,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Not Hispanic/Spanish origin,Female,Multiple race,5,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Not Hispanic/Spanish origin,Female,Race group not releasable (See file layout),1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Not Hispanic/Spanish origin,Female,White only,155,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Not Hispanic/Spanish origin,Male,AIAN only,4,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Not Hispanic/Spanish origin,Male,Asian only,16,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Not Hispanic/Spanish origin,Male,Black/African American only,28,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Not Hispanic/Spanish origin,Male,Multiple race,6,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Not Hispanic/Spanish origin,Male,White only,149,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Other Spanish,Male,White only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Puerto Rico,Female,Black/African American only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Puerto Rico,Female,White only,3,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Puerto Rico,Male,Black/African American only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,22,22,Puerto Rico,Male,White only,4,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Central or South American,Female,AIAN only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Central or South American,Female,Asian only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Central or South American,Female,White only,3,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Central or South American,Male,Multiple race,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Central or South American,Male,White only,5,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Cuban/Cuban American,Male,White only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Dominican (Republic),Female,White only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Dominican (Republic),Male,White only,2,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Mexican,Female,Black/African American only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Mexican,Female,Multiple race,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Mexican,Female,White only,22,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Mexican,Male,AIAN only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Mexican,Male,White only,15,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Mexican-American,Female,AIAN only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Mexican-American,Female,Black/African American only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Mexican-American,Female,Multiple race,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Mexican-American,Female,Race group not releasable (See file layout),1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Mexican-American,Female,White only,21,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Mexican-American,Male,Black/African American only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Mexican-American,Male,White only,18,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Multiple Hispanic,Female,White only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Multiple Hispanic,Male,White only,2,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Not Hispanic/Spanish origin,Female,AIAN only,1,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
2014,Severe Headache/Migraine,United States,N/A,23,23,Not Hispanic/Spanish origin,Female,Asian only,20,-1,-1,"National Health Interview Survey, 2014, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2014_data_release.htm"
